Email;Event;EyeCenter0X;EyeCenter0Y;EyeCenter0Z;EyeCenter1X;EyeCenter1Y;EyeCenter1Z;Framecount;GazeConfidence;GazeDistance;GazeNormal0X;GazeNormal0Y;GazeNormal0Z;GazeNormal1X;GazeNormal1Y;GazeNormal1Z;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;LocalGazeDirectionX;LocalGazeDirectionY;LocalGazeDirectionZ;PupilTime;PupilTimeSample;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;SessionID;Timestamp;UnityToPupilTimeOffset;ViewportLowerLeftX;ViewportLowerLeftY;ViewportLowerLeftZ;ViewportLowerMiddleX;ViewportLowerMiddleY;ViewportLowerMiddleZ;ViewportLowerRightX;ViewportLowerRightY;ViewportLowerRightZ;ViewportUpperLeftX;ViewportUpperLeftY;ViewportUpperLeftZ;ViewportUpperMiddleX;ViewportUpperMiddleY;ViewportUpperMiddleZ;ViewportUpperRightX;ViewportUpperRightY;ViewportUpperRightZ;WorldGazeDirectionX;WorldGazeDirectionY;WorldGazeDirectionZ;WorldGazeHitObjectIsMole;WorldGazeHitObjectIsWall;WorldGazeHitObjectMoleID;WorldGazeHitObjectName;WorldGazeHitPositionX;WorldGazeHitPositionY;WorldGazeHitPositionZ;WorldGazeOriginX;WorldGazeOriginY;WorldGazeOriginZ
test@gmail.com;Sample;0.0320;0.0053;-0.0144;-0.0353;-0.0051;0.0153;6434;0.9225;0.0872;-0.3500;0.2215;0.9102;0.3698;0.4301;0.8236;-0.0125;1.2090;-0.2019;357.1764;347.0494;1.4979;0.0887;0.1327;0.0811;0.0026;0.0008;0.0011;-0.4789;1.0024;0.3004;331.2542;331.3860;357.8854;0.3606;0.8778;0.4402;-0.0608;0.3361;0.9399;270242.581407;270242.474847;0.0018;0.0038;0.0004;4.3113;1.8571;6.3497;0.0000;0.0000;0.0000;0.0003;0.0002;0.0000;0.4498;0.9998;0.2974;337.2983;19.1536;357.3822;0.0694;0.0993;0.0977;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:10.3878;270113.136469653;-3.3702;-0.3410;3.5086;-0.7272;-1.8682;3.6399;1.6988;0.0137;4.5854;-4.3148;2.9370;3.8539;-1.3034;5.3352;5.4328;1.5417;3.0659;4.9332;-0.2745;0.3803;0.8832;NULL;FALSE;305;DiskMole(Clone);-2.0926;4.0933;6.5298;-0.0125;1.2090;-0.2019
test@gmail.com;Sample;0.0320;0.0053;-0.0144;-0.0353;-0.0051;0.0153;6435;0.8153;0.0611;-0.3513;0.2147;0.9113;0.5303;0.6577;0.5350;-0.0121;1.2091;-0.2020;357.1364;347.2569;1.4856;0.0400;0.2075;0.0123;0.0040;0.0003;0.0009;-0.4749;1.0021;0.3012;331.2540;332.5328;357.2833;0.0002;1.1468;0.6021;0.0177;0.4966;0.8678;270242.611841;270242.519573;0.0050;0.0033;0.0008;4.3063;1.8539;6.3505;0.0000;0.0000;0.0000;0.0001;0.0004;0.0000;0.4499;0.9994;0.2974;337.4209;19.1044;357.4317;0.1226;0.0493;0.0495;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:10.4188;270113.136469653;-3.3569;-0.3374;3.5217;-0.7141;-1.8654;3.6444;1.7161;0.0161;4.5799;-4.2991;2.9412;3.8683;-1.2812;5.3393;5.4348;1.5613;3.0686;4.9263;-0.1810;0.5397;0.8222;NULL;FALSE;305;DiskMole(Clone);-2.0926;4.0933;6.5298;-0.0121;1.2091;-0.2020
test@gmail.com;Sample;0.0320;0.0053;-0.0144;-0.0353;-0.0051;0.0153;6436;0.8729;0.0599;-0.3640;0.2030;0.9090;0.5303;0.6577;0.5350;-0.0113;1.2089;-0.2021;357.1909;347.5761;1.4084;0.0046;0.0821;0.0192;0.0000;0.0000;0.0000;-0.4717;1.0026;0.3018;331.0758;333.4294;357.2682;0.0000;0.0000;0.0000;0.0048;0.4906;0.8714;270242.649047;270242.531005;0.0004;0.0000;0.0001;4.3082;1.8479;6.3501;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.4503;0.9994;0.2973;337.3732;19.1960;357.2953;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:10.4558;270113.136469653;-3.3374;-0.3385;3.5380;-0.6956;-1.8696;3.6444;1.7418;0.0082;4.5688;-4.2739;2.9407;3.8938;-1.2448;5.3336;5.4467;1.5923;3.0604;4.9197;-0.1892;0.5326;0.8249;NULL;FALSE;305;DiskMole(Clone);-2.0926;4.0933;6.5298;-0.0113;1.2089;-0.2021
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;6437;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0105;1.2088;-0.2021;357.1937;347.8676;1.3488;0.0027;0.2915;0.0597;0.0032;0.0005;0.0000;-0.4684;1.0030;0.3018;330.9526;333.8505;357.4128;0.1233;0.4211;0.1446;NULL;NULL;NULL;NULL;NULL;0.0075;0.0003;0.0010;4.3157;1.8476;6.3491;0.0000;0.0000;0.0000;0.0007;0.0002;0.0001;0.4510;0.9992;0.2972;337.4276;19.2744;357.3423;0.0544;0.0784;0.0469;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:10.4868;NULL;-3.3192;-0.3363;3.5543;-0.6785;-1.8701;3.6469;1.7654;0.0050;4.5596;-4.2507;2.9438;3.9157;-1.2114;5.3332;5.4539;1.6207;3.0573;4.9121;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;0.0320;0.0053;-0.0144;-0.0353;-0.0051;0.0153;6438;0.8577;0.0592;-0.3325;0.1248;0.9348;0.5361;0.6610;0.5251;-0.0095;1.2087;-0.2022;357.2101;348.1415;1.2674;0.0164;0.2740;0.0813;0.0031;0.0004;0.0003;-0.4653;1.0026;0.3022;330.9944;334.7943;356.8594;0.0418;0.9438;0.5534;0.0291;0.4533;0.8909;270242.715948;270242.618653;0.0124;0.0044;0.0019;4.3281;1.8432;6.3472;0.0000;0.0000;0.0000;0.0005;0.0003;0.0002;0.4515;0.9988;0.2970;337.4412;19.3309;357.2082;0.0135;0.0566;0.1341;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:10.5228;270113.136469653;-3.3026;-0.3341;3.5689;-0.6634;-1.8715;3.6482;1.7872;-0.0002;4.5504;-4.2279;2.9470;3.9365;-1.1782;5.3315;5.4617;1.6482;3.0521;4.9053;-0.1597;0.4967;0.8531;NULL;TRUE;-1;Wall Manager;-1.2821;5.1676;6.6453;-0.0095;1.2087;-0.2022
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;6439;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0086;1.2086;-0.2023;357.2306;348.3380;1.2477;0.0206;0.1964;0.0197;0.0018;0.0006;0.0005;-0.4634;1.0020;0.3027;331.1948;335.2413;357.0676;0.2003;0.4470;0.2082;NULL;NULL;NULL;NULL;NULL;0.0074;0.0057;0.0009;4.3355;1.8375;6.3463;0.0000;0.0000;0.0000;0.0000;0.0003;0.0000;0.4514;0.9985;0.2970;337.4644;19.2746;357.3565;0.0233;0.0563;0.1483;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:10.5528;NULL;-3.2892;-0.3350;3.5794;-0.6502;-1.8730;3.6490;1.8040;-0.0028;4.5436;-4.2124;2.9462;3.9515;-1.1569;5.3292;5.4673;1.6670;3.0494;4.9003;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;6440;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0079;1.2085;-0.2023;357.2225;348.4696;1.1714;0.0081;0.1316;0.0763;0.0009;0.0000;0.0001;-0.4625;1.0019;0.3026;331.0800;335.1196;357.5133;0.1148;0.1217;0.4457;NULL;NULL;NULL;NULL;NULL;0.0009;0.0052;0.0001;4.3347;1.8324;6.3464;0.0000;0.0000;0.0000;0.0005;0.0002;0.0000;0.4510;0.9983;0.2971;337.5323;19.0149;357.2624;0.0678;0.2597;0.0941;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:10.5848;NULL;-3.2821;-0.3311;3.5864;-0.6450;-1.8727;3.6500;1.8137;-0.0058;4.5394;-4.2001;2.9512;3.9611;-1.1380;5.3300;5.4704;1.6816;3.0465;4.8967;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;6441;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0073;1.2088;-0.2023;357.1841;348.4957;1.0874;0.0384;0.0262;0.0840;0.0009;0.0003;0.0005;-0.4616;1.0016;0.3030;331.1229;335.4003;356.9796;0.0429;0.2807;0.5337;NULL;NULL;NULL;NULL;NULL;0.0079;0.0036;0.0009;4.3268;1.8287;6.3473;0.0000;0.0000;0.0000;0.0001;0.0000;0.0002;0.4508;0.9982;0.2969;337.4767;18.8940;357.2157;0.0556;0.1208;0.0467;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:10.6198;NULL;-3.2824;-0.3244;3.5883;-0.6477;-1.8701;3.6514;1.8142;-0.0067;4.5391;-4.1951;2.9596;3.9621;-1.1287;5.3341;5.4693;1.6871;3.0459;4.8954;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;0.0320;0.0053;-0.0144;-0.0353;-0.0051;0.0153;6442;0.9460;0.0580;-0.3440;0.0818;0.9354;0.5145;0.6840;0.5171;-0.0064;1.2089;-0.2022;357.1573;348.7071;1.0184;0.0269;0.2113;0.0690;0.0003;0.0004;0.0001;-0.4619;1.0012;0.3031;331.4923;334.9908;357.5479;0.3694;0.4095;0.5682;-0.0006;0.4429;0.8966;270242.84616;270242.736435;0.0017;0.0003;0.0001;4.3251;1.8285;6.3472;0.0000;0.0000;0.0000;0.0006;0.0004;0.0006;0.4514;0.9986;0.2963;337.2964;18.9394;357.1650;0.1803;0.0453;0.0507;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:10.6518;270113.136469653;-3.2697;-0.3192;3.6006;-0.6368;-1.8682;3.6545;1.8307;-0.0078;4.5329;-4.1769;2.9659;3.9770;-1.1021;5.3369;5.4725;1.7088;3.0450;4.8889;-0.1794;0.4867;0.8549;NULL;TRUE;-1;Wall Manager;-1.4344;5.0821;6.6464;-0.0064;1.2089;-0.2022
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;6443;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0052;1.2090;-0.2020;357.1601;349.1346;1.0084;0.0029;0.4276;0.0099;0.0004;0.0005;0.0007;-0.4623;1.0017;0.3024;331.3073;334.4644;357.7449;0.1850;0.5263;0.1971;NULL;NULL;NULL;NULL;NULL;0.0101;0.0064;0.0015;4.3352;1.8348;6.3457;0.0000;0.0000;0.0000;0.0003;0.0002;0.0007;0.4517;0.9989;0.2956;337.0841;18.9292;357.2895;0.2122;0.0102;0.1245;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:10.6829;NULL;-3.2403;-0.3189;3.6249;-0.6073;-1.8684;3.6590;1.8669;-0.0085;4.5192;-4.1442;2.9663;4.0083;-1.0579;5.3367;5.4811;1.7481;3.0444;4.8764;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;0.0320;0.0053;-0.0144;-0.0353;-0.0051;0.0153;6444;0.8486;0.0575;-0.3539;0.0620;0.9332;0.4959;0.7005;0.5132;-0.0037;1.2090;-0.2016;357.2055;349.9318;0.9611;0.0454;0.7972;0.0473;0.0001;0.0004;0.0004;-0.4625;1.0021;0.3028;331.2565;334.6784;357.3055;0.0508;0.2139;0.4395;-0.0250;0.4404;0.8975;270242.91024;270242.808452;0.0043;0.0044;0.0008;4.3395;1.8393;6.3449;0.0000;0.0000;0.0000;0.0002;0.0006;0.0009;0.4519;0.9995;0.2948;336.7173;18.9461;357.5655;0.3669;0.0169;0.2760;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:10.7168;270113.136469653;-3.1864;-0.3204;3.6683;-0.5542;-1.8716;3.6645;1.9330;-0.0141;4.4920;-4.0826;2.9651;4.0673;-0.9746;5.3320;5.4993;1.8212;3.0385;4.8536;-0.1849;0.4832;0.8558;NULL;TRUE;-1;Wall Manager;-1.4726;5.0484;6.6470;-0.0037;1.2090;-0.2016
test@gmail.com;Sample;0.0320;0.0053;-0.0144;-0.0353;-0.0051;0.0153;6445;0.9004;0.0588;-0.3571;0.0566;0.9323;0.4590;0.7241;0.5148;-0.0027;1.2089;-0.2015;357.2078;350.5258;0.9109;0.0023;0.5940;0.0502;0.0006;0.0001;0.0003;-0.4618;1.0019;0.3031;331.6180;335.0405;357.5319;0.3615;0.3621;0.2265;-0.0524;0.4471;0.8930;270242.937448;270242.835409;0.0038;0.0097;0.0002;4.3434;1.8490;6.3447;0.0000;0.0000;0.0000;0.0003;0.0000;0.0005;0.4522;0.9995;0.2942;336.6812;18.8925;357.5873;0.0360;0.0536;0.0218;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:10.7438;270113.136469653;-3.1466;-0.3185;3.7008;-0.5159;-1.8719;3.6695;1.9813;-0.0167;4.4716;-4.0358;2.9677;4.1096;-0.9112;5.3317;5.5099;1.8759;3.0359;4.8349;-0.2019;0.4892;0.8485;NULL;TRUE;-1;Wall Manager;-1.6198;5.1278;6.6441;-0.0027;1.2089;-0.2015
test@gmail.com;Sample;0.0320;0.0053;-0.0144;-0.0353;-0.0051;0.0153;6446;0.8693;0.0591;-0.3573;0.0614;0.9320;0.4558;0.7247;0.5167;-0.0004;1.2089;-0.2010;357.1942;351.7258;0.8548;0.0136;1.1999;0.0562;0.0002;0.0001;0.0004;-0.4616;1.0019;0.3035;331.9873;335.1516;358.1784;0.3693;0.1111;0.6465;-0.0537;0.4493;0.8918;270242.99893;270242.8706645;0.0060;0.0011;0.0002;4.3494;1.8478;6.3446;0.0000;0.0000;0.0000;0.0008;0.0006;0.0001;0.4530;0.9989;0.2943;336.9208;18.9997;357.3804;0.2396;0.1072;0.2069;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:10.8058;270113.136469653;-3.0637;-0.3150;3.7663;-0.4358;-1.8712;3.6802;2.0795;-0.0184;4.4297;-3.9409;2.9721;4.1932;-0.7853;5.3330;5.5277;1.9848;3.0343;4.7949;-0.1848;0.4916;0.8510;NULL;TRUE;-1;Wall Manager;-1.4765;5.1358;6.6448;-0.0004;1.2089;-0.2010
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;6447;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0036;1.2089;-0.2003;357.2544;354.0567;0.7565;0.0602;2.3309;0.0983;0.0015;0.0011;0.0002;-0.4601;1.0030;0.3037;331.7032;335.6234;357.4905;0.2841;0.4718;0.6878;NULL;NULL;NULL;NULL;NULL;0.0129;0.0112;0.0017;4.3623;1.8367;6.3429;0.0000;0.0000;0.0000;0.0007;0.0012;0.0002;0.4537;0.9977;0.2945;337.3422;18.8285;356.9683;0.4214;0.1712;0.4121;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:10.8398;NULL;-2.8984;-0.3155;3.8862;-0.2787;-1.8755;3.6916;2.2679;-0.0276;4.3407;-3.7524;2.9725;4.3525;-0.5414;5.3268;5.5606;2.1929;3.0248;4.7132;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;6448;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0078;1.2092;-0.1997;357.0905;356.8154;0.6986;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.4595;1.0029;0.3043;331.9040;335.7468;357.1197;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;0.0008;0.0002;0.0006;4.3743;1.8179;6.3404;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.4545;0.9975;0.2939;337.3393;19.1911;357.1056;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:10.8998;NULL;-2.6962;-0.3002;4.0259;-0.0906;-1.8642;3.7099;2.4863;-0.0178;4.2307;-3.5229;2.9901;4.5234;-0.2548;5.3436;5.5692;2.4329;3.0357;4.5977;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;6449;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0116;1.2092;-0.1998;356.9645;358.9767;0.8296;0.1260;2.1613;0.1310;0.0008;0.0009;0.0005;-0.4587;1.0020;0.3048;332.0569;335.7516;357.2544;0.1529;0.0047;0.1347;NULL;NULL;NULL;NULL;NULL;0.0142;0.0043;0.0014;4.3885;1.8136;6.3390;0.0000;0.0000;0.0000;0.0009;0.0003;0.0000;0.4554;0.9972;0.2939;337.6448;19.4271;356.9762;0.3055;0.2360;0.1294;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:10.9389;NULL;-2.5273;-0.2961;4.1284;0.0679;-1.8552;3.7176;2.6586;-0.0021;4.1363;-3.3419;2.9935;4.6494;-0.0419;5.3565;5.5656;2.6123;3.0521;4.4983;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;6450;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0130;1.2093;-0.2002;356.8639;359.9334;0.7863;0.1006;0.9568;0.0434;0.0003;0.0002;0.0002;-0.4584;1.0019;0.3050;331.9779;335.6508;357.5704;0.0789;0.1007;0.3160;NULL;NULL;NULL;NULL;NULL;0.0147;0.0048;0.0023;4.4032;1.8089;6.3367;0.0000;0.0000;0.0000;0.0003;0.0004;0.0001;0.4551;0.9976;0.2939;337.5037;19.3169;356.9639;0.1411;0.1102;0.0123;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:10.9821;NULL;-2.4545;-0.2865;4.1723;0.1323;-1.8483;3.7210;2.7311;0.0035;4.0933;-3.2579;3.0047;4.7011;0.0587;5.3667;5.5580;2.6930;3.0584;4.4507;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;6451;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0139;1.2095;-0.2009;356.7679;0.4896;0.9759;0.0960;359.4438;0.1897;0.0008;0.0012;0.0007;-0.4576;1.0007;0.3058;332.1178;335.7871;357.1229;0.1399;0.1363;0.4476;NULL;NULL;NULL;NULL;NULL;0.0063;0.0076;0.0006;4.3969;1.8165;6.3373;0.0000;0.0000;0.0000;0.0007;0.0009;0.0003;0.4543;0.9984;0.2936;337.4212;19.2324;356.8592;0.0824;0.0845;0.1047;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:11.0201;NULL;-2.4053;-0.2871;4.1983;0.1821;-1.8412;3.7241;2.7783;0.0198;4.0676;-3.2143;3.0023;4.7296;0.1027;5.3766;5.5498;2.7336;3.0752;4.4203;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;6452;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0143;1.2095;-0.2016;356.7123;1.0292;1.2416;0.0555;0.5396;0.2657;0.0004;0.0009;0.0005;-0.4572;0.9998;0.3063;332.2699;335.8490;357.3950;0.1520;0.0619;0.2721;NULL;NULL;NULL;NULL;NULL;0.0131;0.0148;0.0019;4.3839;1.8312;6.3392;0.0000;0.0000;0.0000;0.0010;0.0009;0.0002;0.4534;0.9993;0.2934;337.2104;19.1280;356.8721;0.2109;0.1044;0.0129;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:11.0531;NULL;-2.3552;-0.2942;4.2221;0.2347;-1.8367;3.7242;2.8253;0.0367;4.0409;-3.1743;2.9919;4.7583;0.1394;5.3824;5.5442;2.7699;3.0921;4.3913;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;6453;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0145;1.2095;-0.2021;356.7174;1.3743;1.4821;0.0051;0.3452;0.2405;0.0002;0.0003;0.0001;-0.4570;0.9995;0.3064;332.2574;335.6676;357.5237;0.0124;0.1814;0.1288;NULL;NULL;NULL;NULL;NULL;0.0174;0.0147;0.0027;4.3665;1.8460;6.3419;0.0000;0.0000;0.0000;0.0016;0.0006;0.0002;0.4518;1.0000;0.2936;337.1237;18.9543;356.8812;0.0867;0.1737;0.0091;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:11.0861;NULL;-2.3209;-0.3048;4.2361;0.2722;-1.8364;3.7217;2.8569;0.0478;4.0225;-3.1504;2.9777;4.7780;0.1582;5.3819;5.5436;2.7910;3.1029;4.3738;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;6454;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0151;1.2098;-0.2025;356.6007;1.9871;1.5519;0.1167;0.6128;0.0698;0.0008;0.0004;0.0003;-0.4562;0.9992;0.3066;332.3318;335.6214;357.3539;0.0744;0.0462;0.1698;NULL;NULL;NULL;NULL;NULL;0.0291;0.0104;0.0044;4.3374;1.8563;6.3463;0.0000;0.0000;0.0000;0.0034;0.0002;0.0008;0.4484;0.9998;0.2944;337.1886;18.6415;357.3374;0.0650;0.3128;0.4562;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:11.1201;NULL;-2.2705;-0.2986;4.2636;0.3190;-1.8279;3.7243;2.9043;0.0601;3.9935;-3.0983;2.9840;4.8079;0.2152;5.3939;5.5330;2.8382;3.1159;4.3395;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;6455;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0158;1.2099;-0.2029;356.4405;2.5106;1.7186;0.1602;0.5235;0.1667;0.0024;0.0003;0.0005;-0.4539;0.9988;0.3072;332.3564;335.5882;357.5421;0.0246;0.0332;0.1883;NULL;NULL;NULL;NULL;NULL;0.0629;0.0025;0.0091;4.2745;1.8538;6.3555;0.0000;0.0000;0.0000;0.0082;0.0008;0.0017;0.4402;0.9990;0.2961;337.3732;17.3797;358.4025;0.1846;1.2618;1.0651;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:11.1511;NULL;-2.2236;-0.2933;4.2883;0.3654;-1.8163;3.7290;2.9474;0.0802;3.9691;-3.0562;2.9883;4.8315;0.2566;5.4100;5.5193;2.8753;3.1366;4.3075;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;6456;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0161;1.2100;-0.2033;356.3288;2.6508;1.8740;0.1117;0.1402;0.1554;0.0054;0.0001;0.0010;-0.4485;0.9987;0.3081;332.5696;335.8123;358.3371;0.2132;0.2241;0.7949;NULL;NULL;NULL;NULL;NULL;0.0848;0.0035;0.1244;4.1897;1.8573;6.4798;0.0000;0.0000;0.0000;0.0123;0.0008;0.0026;0.4279;0.9982;0.2987;337.6832;15.0458;359.1049;0.3100;2.3339;0.7024;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:11.1829;NULL;-2.2073;-0.2912;4.2964;0.3844;-1.8080;3.7332;2.9617;0.0961;3.9630;-3.0477;2.9890;4.8359;0.2601;5.4212;5.5106;2.8819;3.1529;4.2960;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;6457;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0160;1.2101;-0.2036;356.1918;2.5668;1.8466;0.1370;0.0840;0.0274;0.0106;0.0002;0.0021;-0.4378;0.9989;0.3102;332.4837;337.5449;357.8996;0.0859;1.7327;0.4375;NULL;NULL;NULL;NULL;NULL;0.2388;0.0115;0.0034;3.9509;1.8458;6.4833;0.0000;0.0000;0.0000;0.0181;0.0006;0.0025;0.4098;0.9988;0.3012;337.1589;11.4557;359.0964;0.5243;3.5901;0.0085;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:11.2199;NULL;-2.2146;-0.2794;4.2964;0.3773;-1.7985;3.7407;2.9550;0.1052;3.9698;-3.0546;3.0024;4.8267;0.2531;5.4350;5.5005;2.8759;3.1629;4.2953;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;6458;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0158;1.2103;-0.2042;356.0302;2.4187;1.5588;0.1616;0.1481;0.2877;0.0180;0.0015;0.0028;-0.4198;1.0004;0.3130;331.8399;341.3820;356.0842;0.6438;3.8371;1.8153;NULL;NULL;NULL;NULL;NULL;0.4326;0.0121;0.1622;3.5183;1.8337;6.3210;0.0000;0.0000;0.0000;0.0218;0.0005;0.0031;0.3880;0.9984;0.3043;337.2883;7.2202;0.3413;0.1294;4.2355;358.7551;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:25:11.2529;NULL;-2.2352;-0.2547;4.2937;0.3509;-1.7880;3.7502;2.9372;0.1038;3.9811;-3.0607;3.0328;4.8116;0.2569;5.4513;5.4877;2.8720;3.1628;4.2971;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
